Serial No.,MQ2,Gas,Gaseus state
1013,586,Smoke,1013_Smoke
1014,585,Smoke,1014_Smoke
1015,585,Smoke,1015_Smoke
1016,585,Smoke,1016_Smoke
1017,584,Smoke,1017_Smoke
1018,584,Smoke,1018_Smoke
1019,584,Smoke,1019_Smoke
1020,591,Smoke,1020_Smoke
1021,622,Smoke,1021_Smoke
1022,653,Smoke,1022_Smoke
1023,673,Smoke,1023_Smoke
1024,674,Smoke,1024_Smoke
1025,670,Smoke,1025_Smoke
1026,665,Smoke,1026_Smoke
1027,665,Smoke,1027_Smoke
1028,661,Smoke,1028_Smoke
1029,656,Smoke,1029_Smoke
1030,679,Smoke,1030_Smoke
1031,726,Smoke,1031_Smoke
1032,720,Smoke,1032_Smoke
1033,710,Smoke,1033_Smoke
1034,701,Smoke,1034_Smoke
1035,693,Smoke,1035_Smoke
1036,687,Smoke,1036_Smoke
1037,683,Smoke,1037_Smoke
1038,693,Smoke,1038_Smoke
1039,705,Smoke,1039_Smoke
1040,698,Smoke,1040_Smoke
1041,696,Smoke,1041_Smoke
1042,717,Smoke,1042_Smoke
1043,720,Smoke,1043_Smoke
1044,725,Smoke,1044_Smoke
1045,752,Smoke,1045_Smoke
1046,741,Smoke,1046_Smoke
1047,730,Smoke,1047_Smoke
1048,724,Smoke,1048_Smoke
1049,720,Smoke,1049_Smoke
1050,732,Smoke,1050_Smoke
1051,724,Smoke,1051_Smoke
1052,717,Smoke,1052_Smoke
1053,710,Smoke,1053_Smoke
1054,709,Smoke,1054_Smoke
1055,708,Smoke,1055_Smoke
1056,702,Smoke,1056_Smoke
1057,697,Smoke,1057_Smoke
1058,692,Smoke,1058_Smoke
1059,687,Smoke,1059_Smoke
1060,684,Smoke,1060_Smoke
1061,679,Smoke,1061_Smoke
1062,676,Smoke,1062_Smoke
1063,673,Smoke,1063_Smoke
1064,670,Smoke,1064_Smoke
1065,667,Smoke,1065_Smoke
1066,665,Smoke,1066_Smoke
1067,662,Smoke,1067_Smoke
1068,660,Smoke,1068_Smoke
1069,658,Smoke,1069_Smoke
1070,655,Smoke,1070_Smoke
1071,610,Smoke,1071_Smoke
1072,610,Smoke,1072_Smoke
1073,609,Smoke,1073_Smoke
1074,609,Smoke,1074_Smoke
1075,607,Smoke,1075_Smoke
1076,608,Smoke,1076_Smoke
1077,607,Smoke,1077_Smoke
1078,607,Smoke,1078_Smoke
1079,606,Smoke,1079_Smoke
1080,606,Smoke,1080_Smoke
1081,605,Smoke,1081_Smoke
1082,605,Smoke,1082_Smoke
1083,606,Smoke,1083_Smoke
1084,606,Smoke,1084_Smoke
1085,605,Smoke,1085_Smoke
1086,605,Smoke,1086_Smoke
1087,604,Smoke,1087_Smoke
1088,603,Smoke,1088_Smoke
1089,603,Smoke,1089_Smoke
1090,604,Smoke,1090_Smoke
1091,602,Smoke,1091_Smoke
1092,602,Smoke,1092_Smoke
1093,601,Smoke,1093_Smoke
1094,601,Smoke,1094_Smoke
1095,600,Smoke,1095_Smoke
1096,601,Smoke,1096_Smoke
1097,600,Smoke,1097_Smoke
1098,627,Smoke,1098_Smoke
1099,644,Smoke,1099_Smoke
1100,655,Smoke,1100_Smoke
1101,662,Smoke,1101_Smoke
1102,663,Smoke,1102_Smoke
1103,663,Smoke,1103_Smoke
1104,671,Smoke,1104_Smoke
1105,670,Smoke,1105_Smoke
1106,666,Smoke,1106_Smoke
1107,663,Smoke,1107_Smoke
1108,659,Smoke,1108_Smoke
1109,656,Smoke,1109_Smoke
1110,653,Smoke,1110_Smoke
1111,664,Smoke,1111_Smoke
1112,713,Smoke,1112_Smoke
1113,712,Smoke,1113_Smoke
1114,705,Smoke,1114_Smoke
1115,700,Smoke,1115_Smoke
1116,694,Smoke,1116_Smoke
1117,689,Smoke,1117_Smoke
1118,685,Smoke,1118_Smoke
1119,684,Smoke,1119_Smoke
1120,685,Smoke,1120_Smoke
1121,680,Smoke,1121_Smoke
1122,676,Smoke,1122_Smoke
1123,672,Smoke,1123_Smoke
1124,669,Smoke,1124_Smoke
1125,732,Smoke,1125_Smoke
1126,726,Smoke,1126_Smoke
1127,716,Smoke,1127_Smoke
1128,708,Smoke,1128_Smoke
1129,702,Smoke,1129_Smoke
1130,695,Smoke,1130_Smoke
1131,690,Smoke,1131_Smoke
1132,685,Smoke,1132_Smoke
1133,681,Smoke,1133_Smoke
1134,677,Smoke,1134_Smoke
1135,674,Smoke,1135_Smoke
1136,670,Smoke,1136_Smoke
1137,667,Smoke,1137_Smoke
1138,664,Smoke,1138_Smoke
1139,662,Smoke,1139_Smoke
1140,659,Smoke,1140_Smoke
1141,657,Smoke,1141_Smoke
1142,655,Smoke,1142_Smoke
1143,644,Smoke,1143_Smoke
1144,642,Smoke,1144_Smoke
1145,641,Smoke,1145_Smoke
1146,639,Smoke,1146_Smoke
1147,638,Smoke,1147_Smoke
1148,637,Smoke,1148_Smoke
1149,636,Smoke,1149_Smoke
1150,615,Smoke,1150_Smoke
1151,611,Smoke,1151_Smoke
1152,612,Smoke,1152_Smoke
1153,611,Smoke,1153_Smoke
1154,609,Smoke,1154_Smoke
1155,608,Smoke,1155_Smoke
1156,609,Smoke,1156_Smoke
1157,611,Smoke,1157_Smoke
1158,607,Smoke,1158_Smoke
1159,615,Smoke,1159_Smoke
1160,611,Smoke,1160_Smoke
1161,603,Smoke,1161_Smoke
1162,609,Smoke,1162_Smoke
1163,603,Smoke,1163_Smoke
1164,607,Smoke,1164_Smoke
1165,605,Smoke,1165_Smoke
1166,607,Smoke,1166_Smoke
1167,609,Smoke,1167_Smoke
1168,607,Smoke,1168_Smoke
1169,608,Smoke,1169_Smoke
1170,605,Smoke,1170_Smoke
1171,605,Smoke,1171_Smoke
1172,606,Smoke,1172_Smoke
1173,604,Smoke,1173_Smoke
1174,604,Smoke,1174_Smoke
1175,604,Smoke,1175_Smoke
1176,606,Smoke,1176_Smoke
1177,600,Smoke,1177_Smoke
1178,635,Smoke,1178_Smoke
1179,666,Smoke,1179_Smoke
1180,674,Smoke,1180_Smoke
1181,676,Smoke,1181_Smoke
1182,735,Smoke,1182_Smoke
1183,747,Smoke,1183_Smoke
1184,743,Smoke,1184_Smoke
1185,735,Smoke,1185_Smoke
1186,729,Smoke,1186_Smoke
1187,725,Smoke,1187_Smoke
1188,743,Smoke,1188_Smoke
1189,765,Smoke,1189_Smoke
1190,768,Smoke,1190_Smoke
1191,766,Smoke,1191_Smoke
1192,758,Smoke,1192_Smoke
1193,751,Smoke,1193_Smoke
1194,745,Smoke,1194_Smoke
1195,738,Smoke,1195_Smoke
1196,733,Smoke,1196_Smoke
1197,729,Smoke,1197_Smoke
1198,726,Smoke,1198_Smoke
1199,746,Smoke,1199_Smoke
1200,765,Smoke,1200_Smoke
1201,756,Smoke,1201_Smoke
1202,750,Smoke,1202_Smoke
1203,744,Smoke,1203_Smoke
1204,740,Smoke,1204_Smoke
1205,746,Smoke,1205_Smoke
1206,774,Smoke,1206_Smoke
1207,775,Smoke,1207_Smoke
1208,764,Smoke,1208_Smoke
1209,755,Smoke,1209_Smoke
1210,747,Smoke,1210_Smoke
1211,741,Smoke,1211_Smoke
1212,736,Smoke,1212_Smoke
1213,732,Smoke,1213_Smoke
1214,728,Smoke,1214_Smoke
1215,725,Smoke,1215_Smoke
1216,721,Smoke,1216_Smoke
1217,718,Smoke,1217_Smoke
1218,714,Smoke,1218_Smoke
1219,711,Smoke,1219_Smoke
1220,709,Smoke,1220_Smoke
1221,707,Smoke,1221_Smoke
1222,704,Smoke,1222_Smoke
1223,704,Smoke,1223_Smoke
1224,701,Smoke,1224_Smoke
1225,699,Smoke,1225_Smoke
1226,697,Smoke,1226_Smoke
1227,695,Smoke,1227_Smoke
1228,645,Smoke,1228_Smoke
1229,644,Smoke,1229_Smoke
1230,643,Smoke,1230_Smoke
1231,643,Smoke,1231_Smoke
1232,642,Smoke,1232_Smoke
1233,644,Smoke,1233_Smoke
1234,644,Smoke,1234_Smoke
1235,644,Smoke,1235_Smoke
1236,642,Smoke,1236_Smoke
1237,643,Smoke,1237_Smoke
1238,639,Smoke,1238_Smoke
1239,639,Smoke,1239_Smoke
1240,639,Smoke,1240_Smoke
1241,638,Smoke,1241_Smoke
1242,638,Smoke,1242_Smoke
1243,638,Smoke,1243_Smoke
1244,638,Smoke,1244_Smoke
1245,637,Smoke,1245_Smoke
1246,637,Smoke,1246_Smoke
1247,637,Smoke,1247_Smoke
1248,636,Smoke,1248_Smoke
1249,636,Smoke,1249_Smoke
1250,636,Smoke,1250_Smoke
1251,633,Smoke,1251_Smoke
1252,636,Smoke,1252_Smoke
1253,635,Smoke,1253_Smoke
1254,635,Smoke,1254_Smoke
1255,643,Smoke,1255_Smoke
1256,675,Smoke,1256_Smoke
1257,691,Smoke,1257_Smoke
1258,708,Smoke,1258_Smoke
1259,712,Smoke,1259_Smoke
1260,710,Smoke,1260_Smoke
1261,716,Smoke,1261_Smoke
1262,717,Smoke,1262_Smoke
1263,715,Smoke,1263_Smoke
1264,710,Smoke,1264_Smoke
1265,707,Smoke,1265_Smoke
1266,709,Smoke,1266_Smoke
1267,723,Smoke,1267_Smoke
1268,734,Smoke,1268_Smoke
1269,736,Smoke,1269_Smoke
1270,734,Smoke,1270_Smoke
1271,729,Smoke,1271_Smoke
1272,720,Smoke,1272_Smoke
1273,764,Smoke,1273_Smoke
1274,770,Smoke,1274_Smoke
1275,765,Smoke,1275_Smoke
1276,762,Smoke,1276_Smoke
1277,756,Smoke,1277_Smoke
1278,753,Smoke,1278_Smoke
1279,779,Smoke,1279_Smoke
1280,777,Smoke,1280_Smoke
1281,770,Smoke,1281_Smoke
1282,766,Smoke,1282_Smoke
1283,761,Smoke,1283_Smoke
1284,756,Smoke,1284_Smoke
1285,753,Smoke,1285_Smoke
1286,751,Smoke,1286_Smoke
1287,748,Smoke,1287_Smoke
1288,743,Smoke,1288_Smoke
1289,738,Smoke,1289_Smoke
1290,734,Smoke,1290_Smoke
1291,731,Smoke,1291_Smoke
1292,728,Smoke,1292_Smoke
1293,725,Smoke,1293_Smoke
1294,723,Smoke,1294_Smoke
1295,720,Smoke,1295_Smoke
1296,718,Smoke,1296_Smoke
1297,717,Smoke,1297_Smoke
1298,715,Smoke,1298_Smoke
1299,712,Smoke,1299_Smoke
1300,711,Smoke,1300_Smoke
1301,710,Smoke,1301_Smoke
1302,706,Smoke,1302_Smoke
1303,706,Smoke,1303_Smoke
1304,703,Smoke,1304_Smoke
1305,664,Smoke,1305_Smoke
1306,662,Smoke,1306_Smoke
1307,662,Smoke,1307_Smoke
1308,662,Smoke,1308_Smoke
1309,661,Smoke,1309_Smoke
1310,657,Smoke,1310_Smoke
1311,656,Smoke,1311_Smoke
1312,656,Smoke,1312_Smoke
1313,656,Smoke,1313_Smoke
1314,657,Smoke,1314_Smoke
1315,657,Smoke,1315_Smoke
1316,657,Smoke,1316_Smoke
1317,656,Smoke,1317_Smoke
1318,655,Smoke,1318_Smoke
1319,654,Smoke,1319_Smoke
1320,654,Smoke,1320_Smoke
1321,653,Smoke,1321_Smoke
1322,653,Smoke,1322_Smoke
1323,653,Smoke,1323_Smoke
1324,652,Smoke,1324_Smoke
1325,652,Smoke,1325_Smoke
1326,666,Smoke,1326_Smoke
1327,679,Smoke,1327_Smoke
1328,678,Smoke,1328_Smoke
1329,677,Smoke,1329_Smoke
1330,675,Smoke,1330_Smoke
1331,674,Smoke,1331_Smoke
1332,672,Smoke,1332_Smoke
1333,682,Smoke,1333_Smoke
1334,727,Smoke,1334_Smoke
1335,732,Smoke,1335_Smoke
1336,726,Smoke,1336_Smoke
1337,720,Smoke,1337_Smoke
1338,716,Smoke,1338_Smoke
1339,712,Smoke,1339_Smoke
1340,717,Smoke,1340_Smoke
1341,765,Smoke,1341_Smoke
1342,763,Smoke,1342_Smoke
1343,758,Smoke,1343_Smoke
1344,752,Smoke,1344_Smoke
1345,745,Smoke,1345_Smoke
1346,739,Smoke,1346_Smoke
1347,789,Smoke,1347_Smoke
1348,793,Smoke,1348_Smoke
1349,786,Smoke,1349_Smoke
1350,779,Smoke,1350_Smoke
1351,771,Smoke,1351_Smoke
1352,766,Smoke,1352_Smoke
1353,764,Smoke,1353_Smoke
1354,762,Smoke,1354_Smoke
1355,765,Smoke,1355_Smoke
1356,794,Smoke,1356_Smoke
1357,788,Smoke,1357_Smoke
1358,780,Smoke,1358_Smoke
1359,777,Smoke,1359_Smoke
1360,775,Smoke,1360_Smoke
1361,777,Smoke,1361_Smoke
1362,797,Smoke,1362_Smoke
1363,801,Smoke,1363_Smoke
1364,800,Smoke,1364_Smoke
1365,793,Smoke,1365_Smoke
1366,787,Smoke,1366_Smoke
1367,782,Smoke,1367_Smoke
1368,778,Smoke,1368_Smoke
1369,774,Smoke,1369_Smoke
1370,772,Smoke,1370_Smoke
1371,768,Smoke,1371_Smoke
1372,765,Smoke,1372_Smoke
1373,763,Smoke,1373_Smoke
1374,760,Smoke,1374_Smoke
1375,711,Smoke,1375_Smoke
1376,709,Smoke,1376_Smoke
1377,710,Smoke,1377_Smoke
1378,709,Smoke,1378_Smoke
1379,707,Smoke,1379_Smoke
1380,707,Smoke,1380_Smoke
1381,708,Smoke,1381_Smoke
1382,708,Smoke,1382_Smoke
1383,707,Smoke,1383_Smoke
1384,706,Smoke,1384_Smoke
1385,704,Smoke,1385_Smoke
1386,703,Smoke,1386_Smoke
1387,701,Smoke,1387_Smoke
1388,701,Smoke,1388_Smoke
1389,702,Smoke,1389_Smoke
1390,700,Smoke,1390_Smoke
1391,700,Smoke,1391_Smoke
1392,701,Smoke,1392_Smoke
1393,701,Smoke,1393_Smoke
1394,701,Smoke,1394_Smoke
1395,700,Smoke,1395_Smoke
1396,701,Smoke,1396_Smoke
1397,699,Smoke,1397_Smoke
1398,701,Smoke,1398_Smoke
1399,700,Smoke,1399_Smoke
1400,699,Smoke,1400_Smoke
1401,697,Smoke,1401_Smoke
1402,699,Smoke,1402_Smoke
1403,745,Smoke,1403_Smoke
1404,753,Smoke,1404_Smoke
1405,750,Smoke,1405_Smoke
1406,745,Smoke,1406_Smoke
1407,741,Smoke,1407_Smoke
1408,738,Smoke,1408_Smoke
1409,763,Smoke,1409_Smoke
1410,759,Smoke,1410_Smoke
1411,755,Smoke,1411_Smoke
1412,751,Smoke,1412_Smoke
1413,748,Smoke,1413_Smoke
1414,768,Smoke,1414_Smoke
1415,788,Smoke,1415_Smoke
1416,790,Smoke,1416_Smoke
1417,785,Smoke,1417_Smoke
1418,780,Smoke,1418_Smoke
1419,777,Smoke,1419_Smoke
1420,773,Smoke,1420_Smoke
1421,769,Smoke,1421_Smoke
1422,766,Smoke,1422_Smoke
1423,775,Smoke,1423_Smoke
1424,773,Smoke,1424_Smoke
1425,770,Smoke,1425_Smoke
1426,768,Smoke,1426_Smoke
1427,767,Smoke,1427_Smoke
1428,771,Smoke,1428_Smoke
1429,769,Smoke,1429_Smoke
1430,766,Smoke,1430_Smoke
1431,765,Smoke,1431_Smoke
1432,763,Smoke,1432_Smoke
1433,761,Smoke,1433_Smoke
1434,759,Smoke,1434_Smoke
1435,757,Smoke,1435_Smoke
1436,754,Smoke,1436_Smoke
1437,752,Smoke,1437_Smoke
1438,749,Smoke,1438_Smoke
1439,747,Smoke,1439_Smoke
1440,697,Smoke,1440_Smoke
1441,695,Smoke,1441_Smoke
1442,695,Smoke,1442_Smoke
1443,694,Smoke,1443_Smoke
1444,693,Smoke,1444_Smoke
1445,693,Smoke,1445_Smoke
1446,693,Smoke,1446_Smoke
1447,692,Smoke,1447_Smoke
1448,692,Smoke,1448_Smoke
1449,693,Smoke,1449_Smoke
1450,694,Smoke,1450_Smoke
1451,692,Smoke,1451_Smoke
1452,697,Smoke,1452_Smoke
1453,691,Smoke,1453_Smoke
1454,695,Smoke,1454_Smoke
1455,691,Smoke,1455_Smoke
1456,690,Smoke,1456_Smoke
1457,691,Smoke,1457_Smoke
1458,693,Smoke,1458_Smoke
1459,691,Smoke,1459_Smoke
1460,692,Smoke,1460_Smoke
1461,692,Smoke,1461_Smoke
1462,693,Smoke,1462_Smoke
1463,694,Smoke,1463_Smoke
1464,692,Smoke,1464_Smoke
1465,690,Smoke,1465_Smoke
1466,701,Smoke,1466_Smoke
1467,733,Smoke,1467_Smoke
1468,734,Smoke,1468_Smoke
1469,733,Smoke,1469_Smoke
1470,733,Smoke,1470_Smoke
1471,730,Smoke,1471_Smoke
1472,733,Smoke,1472_Smoke
1473,730,Smoke,1473_Smoke
1474,731,Smoke,1474_Smoke
1475,732,Smoke,1475_Smoke
1476,730,Smoke,1476_Smoke
1477,728,Smoke,1477_Smoke
1478,726,Smoke,1478_Smoke
1479,732,Smoke,1479_Smoke
1480,752,Smoke,1480_Smoke
1481,754,Smoke,1481_Smoke
1482,753,Smoke,1482_Smoke
1483,751,Smoke,1483_Smoke
1484,751,Smoke,1484_Smoke
1485,748,Smoke,1485_Smoke
1486,747,Smoke,1486_Smoke
1487,754,Smoke,1487_Smoke
1488,758,Smoke,1488_Smoke
1489,758,Smoke,1489_Smoke
1490,751,Smoke,1490_Smoke
1491,746,Smoke,1491_Smoke
1492,744,Smoke,1492_Smoke
1493,752,Smoke,1493_Smoke
1494,755,Smoke,1494_Smoke
1495,755,Smoke,1495_Smoke
1496,760,Smoke,1496_Smoke
1497,797,Smoke,1497_Smoke
1498,794,Smoke,1498_Smoke
1499,790,Smoke,1499_Smoke
1500,783,Smoke,1500_Smoke
1501,777,Smoke,1501_Smoke
1502,772,Smoke,1502_Smoke
1503,777,Smoke,1503_Smoke
1504,764,Smoke,1504_Smoke
1505,760,Smoke,1505_Smoke
1506,758,Smoke,1506_Smoke
1507,755,Smoke,1507_Smoke
1508,761,Smoke,1508_Smoke
1509,757,Smoke,1509_Smoke
1510,757,Smoke,1510_Smoke
1511,753,Smoke,1511_Smoke
1512,752,Smoke,1512_Smoke
1513,696,Smoke,1513_Smoke
1514,695,Smoke,1514_Smoke
1515,694,Smoke,1515_Smoke
1516,694,Smoke,1516_Smoke
1517,693,Smoke,1517_Smoke
1518,693,Smoke,1518_Smoke
1519,692,Smoke,1519_Smoke
1520,692,Smoke,1520_Smoke
1521,691,Smoke,1521_Smoke
1522,691,Smoke,1522_Smoke
1523,690,Smoke,1523_Smoke
1524,689,Smoke,1524_Smoke
1525,689,Smoke,1525_Smoke
1526,688,Smoke,1526_Smoke
1527,688,Smoke,1527_Smoke
1528,687,Smoke,1528_Smoke
1529,687,Smoke,1529_Smoke
1530,686,Smoke,1530_Smoke
1531,686,Smoke,1531_Smoke
1532,684,Smoke,1532_Smoke
1533,683,Smoke,1533_Smoke
1534,683,Smoke,1534_Smoke
1535,682,Smoke,1535_Smoke
1536,693,Smoke,1536_Smoke
1537,704,Smoke,1537_Smoke
1538,702,Smoke,1538_Smoke
1539,701,Smoke,1539_Smoke
1540,699,Smoke,1540_Smoke
1541,704,Smoke,1541_Smoke
1542,755,Smoke,1542_Smoke
1543,763,Smoke,1543_Smoke
1544,759,Smoke,1544_Smoke
1545,753,Smoke,1545_Smoke
1546,764,Smoke,1546_Smoke
1547,782,Smoke,1547_Smoke
1548,776,Smoke,1548_Smoke
1549,770,Smoke,1549_Smoke
1550,764,Smoke,1550_Smoke
1551,759,Smoke,1551_Smoke
1552,755,Smoke,1552_Smoke
1553,762,Smoke,1553_Smoke
1554,757,Smoke,1554_Smoke
1555,755,Smoke,1555_Smoke
1556,754,Smoke,1556_Smoke
1557,749,Smoke,1557_Smoke
1558,758,Smoke,1558_Smoke
1559,778,Smoke,1559_Smoke
1560,770,Smoke,1560_Smoke
1561,789,Smoke,1561_Smoke
1562,783,Smoke,1562_Smoke
1563,775,Smoke,1563_Smoke
1564,768,Smoke,1564_Smoke
1565,763,Smoke,1565_Smoke
1566,758,Smoke,1566_Smoke
1567,754,Smoke,1567_Smoke
1568,750,Smoke,1568_Smoke
1569,747,Smoke,1569_Smoke
1570,744,Smoke,1570_Smoke
1571,742,Smoke,1571_Smoke
1572,739,Smoke,1572_Smoke
1573,691,Smoke,1573_Smoke
1574,691,Smoke,1574_Smoke
1575,691,Smoke,1575_Smoke
1576,690,Smoke,1576_Smoke
1577,689,Smoke,1577_Smoke
1578,688,Smoke,1578_Smoke
1579,688,Smoke,1579_Smoke
1580,688,Smoke,1580_Smoke
1581,687,Smoke,1581_Smoke
1582,687,Smoke,1582_Smoke
1583,686,Smoke,1583_Smoke
1584,686,Smoke,1584_Smoke
1585,685,Smoke,1585_Smoke
1586,685,Smoke,1586_Smoke
1587,684,Smoke,1587_Smoke
1588,684,Smoke,1588_Smoke
1589,684,Smoke,1589_Smoke
1590,683,Smoke,1590_Smoke
1591,683,Smoke,1591_Smoke
1592,683,Smoke,1592_Smoke
1593,682,Smoke,1593_Smoke
1594,682,Smoke,1594_Smoke
1595,681,Smoke,1595_Smoke
1596,681,Smoke,1596_Smoke
1597,681,Smoke,1597_Smoke
1598,682,Smoke,1598_Smoke
1599,680,Smoke,1599_Smoke
0,506,Mixture,0_Mixture
1,564,Mixture,1_Mixture
2,574,Mixture,2_Mixture
3,607,Mixture,3_Mixture
4,636,Mixture,4_Mixture
5,696,Mixture,5_Mixture
6,698,Mixture,6_Mixture
7,714,Mixture,7_Mixture
8,730,Mixture,8_Mixture
9,732,Mixture,9_Mixture
10,721,Mixture,10_Mixture
11,709,Mixture,11_Mixture
12,714,Mixture,12_Mixture
13,714,Mixture,13_Mixture
14,694,Mixture,14_Mixture
15,718,Mixture,15_Mixture
16,728,Mixture,16_Mixture
17,722,Mixture,17_Mixture
18,719,Mixture,18_Mixture
19,715,Mixture,19_Mixture
20,708,Mixture,20_Mixture
21,701,Mixture,21_Mixture
22,677,Mixture,22_Mixture
23,655,Mixture,23_Mixture
24,639,Mixture,24_Mixture
25,638,Mixture,25_Mixture
26,637,Mixture,26_Mixture
27,623,Mixture,27_Mixture
28,603,Mixture,28_Mixture
29,589,Mixture,29_Mixture
30,578,Mixture,30_Mixture
31,570,Mixture,31_Mixture
32,563,Mixture,32_Mixture
33,557,Mixture,33_Mixture
34,551,Mixture,34_Mixture
35,547,Mixture,35_Mixture
36,543,Mixture,36_Mixture
37,538,Mixture,37_Mixture
38,534,Mixture,38_Mixture
39,531,Mixture,39_Mixture
40,529,Mixture,40_Mixture
41,526,Mixture,41_Mixture
42,523,Mixture,42_Mixture
43,520,Mixture,43_Mixture
44,518,Mixture,44_Mixture
45,516,Mixture,45_Mixture
46,513,Mixture,46_Mixture
47,511,Mixture,47_Mixture
48,509,Mixture,48_Mixture
49,507,Mixture,49_Mixture
50,505,Mixture,50_Mixture
51,504,Mixture,51_Mixture
52,502,Mixture,52_Mixture
53,505,Mixture,53_Mixture
54,503,Mixture,54_Mixture
55,506,Mixture,55_Mixture
56,552,Mixture,56_Mixture
57,644,Mixture,57_Mixture
58,708,Mixture,58_Mixture
59,716,Mixture,59_Mixture
60,721,Mixture,60_Mixture
61,717,Mixture,61_Mixture
62,704,Mixture,62_Mixture
63,698,Mixture,63_Mixture
64,705,Mixture,64_Mixture
65,707,Mixture,65_Mixture
66,704,Mixture,66_Mixture
67,701,Mixture,67_Mixture
68,708,Mixture,68_Mixture
69,708,Mixture,69_Mixture
70,702,Mixture,70_Mixture
71,703,Mixture,71_Mixture
72,700,Mixture,72_Mixture
73,696,Mixture,73_Mixture
74,703,Mixture,74_Mixture
75,707,Mixture,75_Mixture
76,697,Mixture,76_Mixture
77,696,Mixture,77_Mixture
78,693,Mixture,78_Mixture
79,669,Mixture,79_Mixture
80,644,Mixture,80_Mixture
81,624,Mixture,81_Mixture
82,610,Mixture,82_Mixture
83,605,Mixture,83_Mixture
84,602,Mixture,84_Mixture
85,590,Mixture,85_Mixture
86,579,Mixture,86_Mixture
87,571,Mixture,87_Mixture
88,569,Mixture,88_Mixture
89,570,Mixture,89_Mixture
90,570,Mixture,90_Mixture
91,567,Mixture,91_Mixture
92,561,Mixture,92_Mixture
93,558,Mixture,93_Mixture
94,556,Mixture,94_Mixture
95,553,Mixture,95_Mixture
96,548,Mixture,96_Mixture
97,543,Mixture,97_Mixture
98,538,Mixture,98_Mixture
99,534,Mixture,99_Mixture
100,530,Mixture,100_Mixture
101,527,Mixture,101_Mixture
102,524,Mixture,102_Mixture
103,523,Mixture,103_Mixture
104,522,Mixture,104_Mixture
105,521,Mixture,105_Mixture
106,519,Mixture,106_Mixture
107,517,Mixture,107_Mixture
108,514,Mixture,108_Mixture
109,512,Mixture,109_Mixture
110,511,Mixture,110_Mixture
111,509,Mixture,111_Mixture
112,507,Mixture,112_Mixture
113,505,Mixture,113_Mixture
114,503,Mixture,114_Mixture
115,503,Mixture,115_Mixture
116,504,Mixture,116_Mixture
117,504,Mixture,117_Mixture
118,503,Mixture,118_Mixture
119,502,Mixture,119_Mixture
120,534,Mixture,120_Mixture
121,512,Mixture,121_Mixture
122,513,Mixture,122_Mixture
123,521,Mixture,123_Mixture
124,505,Mixture,124_Mixture
125,523,Mixture,125_Mixture
126,667,Mixture,126_Mixture
127,713,Mixture,127_Mixture
128,724,Mixture,128_Mixture
129,717,Mixture,129_Mixture
130,723,Mixture,130_Mixture
131,724,Mixture,131_Mixture
132,722,Mixture,132_Mixture
133,717,Mixture,133_Mixture
134,710,Mixture,134_Mixture
135,705,Mixture,135_Mixture
136,701,Mixture,136_Mixture
137,688,Mixture,137_Mixture
138,683,Mixture,138_Mixture
139,688,Mixture,139_Mixture
140,686,Mixture,140_Mixture
141,687,Mixture,141_Mixture
142,686,Mixture,142_Mixture
143,683,Mixture,143_Mixture
144,684,Mixture,144_Mixture
145,686,Mixture,145_Mixture
146,692,Mixture,146_Mixture
147,690,Mixture,147_Mixture
148,689,Mixture,148_Mixture
149,690,Mixture,149_Mixture
150,684,Mixture,150_Mixture
151,672,Mixture,151_Mixture
152,655,Mixture,152_Mixture
153,643,Mixture,153_Mixture
154,646,Mixture,154_Mixture
155,656,Mixture,155_Mixture
156,657,Mixture,156_Mixture
157,657,Mixture,157_Mixture
158,663,Mixture,158_Mixture
159,668,Mixture,159_Mixture
160,674,Mixture,160_Mixture
161,677,Mixture,161_Mixture
162,675,Mixture,162_Mixture
163,675,Mixture,163_Mixture
164,676,Mixture,164_Mixture
165,674,Mixture,165_Mixture
166,658,Mixture,166_Mixture
167,647,Mixture,167_Mixture
168,640,Mixture,168_Mixture
169,634,Mixture,169_Mixture
170,629,Mixture,170_Mixture
171,623,Mixture,171_Mixture
172,616,Mixture,172_Mixture
173,612,Mixture,173_Mixture
174,606,Mixture,174_Mixture
175,603,Mixture,175_Mixture
176,598,Mixture,176_Mixture
177,605,Mixture,177_Mixture
178,607,Mixture,178_Mixture
179,596,Mixture,179_Mixture
180,584,Mixture,180_Mixture
181,582,Mixture,181_Mixture
182,572,Mixture,182_Mixture
183,563,Mixture,183_Mixture
184,556,Mixture,184_Mixture
185,550,Mixture,185_Mixture
186,545,Mixture,186_Mixture
187,541,Mixture,187_Mixture
188,538,Mixture,188_Mixture
189,535,Mixture,189_Mixture
190,532,Mixture,190_Mixture
191,530,Mixture,191_Mixture
192,533,Mixture,192_Mixture
193,533,Mixture,193_Mixture
194,529,Mixture,194_Mixture
195,525,Mixture,195_Mixture
196,524,Mixture,196_Mixture
197,523,Mixture,197_Mixture
198,522,Mixture,198_Mixture
199,519,Mixture,199_Mixture
200,516,Mixture,200_Mixture
201,514,Mixture,201_Mixture
202,512,Mixture,202_Mixture
203,512,Mixture,203_Mixture
204,512,Mixture,204_Mixture
205,510,Mixture,205_Mixture
206,508,Mixture,206_Mixture
207,506,Mixture,207_Mixture
208,507,Mixture,208_Mixture
209,512,Mixture,209_Mixture
210,515,Mixture,210_Mixture
211,518,Mixture,211_Mixture
212,517,Mixture,212_Mixture
